,region,hemisphere,CN,MCI,AD,AD-CN,feature
0,S_oc_middle_and_Lunatus,Right,4.56659221245165,4.66577128678486,4.05706268747982,-0.509529524971833,area
1,S_temporal_transverse,Right,6.04680539865909,6.0989054912059,5.609612918059,-0.437192480600093,area
2,S_front_sup,Right,2.91828016580372,2.9042047324505,2.68980312243254,-0.228477043371182,area
3,S_subparietal,Right,3.77244120355577,3.8528606592754,3.23997600848213,-0.532465195073649,area
4,G_temp_sup-Plan_polar,Right,4.70986431900769,4.52173666590898,4.37340615250725,-0.33645816650044,area
5,G_and_S_transv_frontopol,Left,3.48035116895356,3.85786464243871,2.5831250130587,-0.897226155894869,area
6,G_rectus,Right,6.30705551566278,6.52629347368154,5.58146996383938,-0.725585551823392,area
7,S_orbital_lateral,Left,2.75851668027441,3.57074992297653,2.16890458530459,-0.589612094969827,area
8,G_cingul-Post-dorsal,Left,4.93724892771789,5.10336670544242,4.03921775422941,-0.898031173488477,area
9,G_and_S_cingul-Mid-Ant,Left,3.42009414882332,3.5509380574994,3.20168714675146,-0.218407002071861,area
10,G_front_inf-Orbital,Right,3.561536941595,3.76630321773846,3.28220452863607,-0.279332412958921,area
11,G_temporal_inf,Left,4.85526884055637,4.93595022470582,4.20439042667334,-0.650878413883036,area
12,Pole_occipital,Right,3.13725474146095,3.41932589697073,2.64220673840425,-0.495048003056707,area
13,S_central,Right,4.02719496918018,4.42968740209014,3.18798964884259,-0.839205320337585,area
14,G_temp_sup-G_T_transv,Left,5.015454320392,5.29511899380185,4.21352022940574,-0.801934090986268,area
15,S_orbital_med-olfact,Right,3.06486555889309,3.12855061723774,2.82344075508341,-0.24142480380968,area
16,G_oc-temp_med-Lingual,Left,5.26453557076115,5.53574199665075,4.32464471880685,-0.939890851954305,area
17,S_oc_sup_and_transversal,Right,3.46228688858543,3.53494325715308,3.10583898872294,-0.35644789986249,area
18,S_calcarine,Right,3.73423639598412,3.82931000766354,3.11979849249458,-0.614437903489541,area
19,S_front_middle,Right,4.13816744634598,4.36219045013633,3.57763090783852,-0.560536538507458,area
20,S_parieto_occipital,Left,5.20852358740371,5.46985656021364,4.4610287914016,-0.7474947960021,area
21,G_and_S_cingul-Mid-Post,Right,3.29191113421679,3.33638652990132,2.98763219107995,-0.304278943136842,area
22,G_front_inf-Opercular,Left,3.47476622179469,3.6514922183177,2.90149694556671,-0.573269276227975,area
23,S_front_inf,Left,3.70955828873303,3.91691866790837,3.10565222283081,-0.603906065902223,area
24,G_occipital_middle,Left,5.54162821192162,5.89435512211488,4.45272075949815,-1.08890745242347,area
25,G_and_S_subcentral,Right,4.21211689122792,4.38590163359974,3.78620306843168,-0.425913822796239,area
26,G_subcallosal,Left,4.10312709509969,4.06577352763423,3.72222115263532,-0.38090594246437,area
27,Lat_Fis-post,Right,3.45825031899329,3.60237805779177,3.17034740464888,-0.287902914344414,area
28,S_circular_insula_ant,Right,3.1995538845587,3.27491725168588,3.30347500746762,0.103921122908921,area
29,S_circular_insula_inf,Right,3.28593493896195,3.25161987110088,3.2028901101448,-0.083044828817147,area
30,G_and_S_occipital_inf,Right,3.45604454598336,3.52662793058319,3.17316305056849,-0.282881495414871,area
31,G_front_inf-Triangul,Right,4.34017387759567,4.81678727360873,3.70056548492211,-0.639608392673558,area
32,S_intrapariet_and_P_trans,Right,2.61487758090034,2.76552374556632,2.19505446327107,-0.419823117629272,area
33,G_temporal_middle,Right,4.12142087355847,3.97148179187738,3.92821734523419,-0.193203528324283,area
34,S_postcentral,Left,2.21846645767148,2.33869412553555,1.8407731467602,-0.377693310911272,area
35,G_temp_sup-Plan_tempo,Right,3.82756505434298,3.91503455879482,3.22887151776897,-0.59869353657401,area
36,S_orbital-H_Shaped,Left,2.86274230021108,2.94756693278618,2.73874302991405,-0.123999270297023,area
37,G_precuneus,Left,3.25427928543026,3.39812039443779,2.50797571131769,-0.74630357411257,area
38,G_front_middle,Left,3.77459756963483,4.10295261790218,3.04708839014131,-0.727509179493515,area
39,G_oc-temp_med-Parahip,Right,5.04184192823268,4.84720256223201,4.55382841577705,-0.48801351245563,area
40,S_suborbital,Left,3.82406287284765,4.05626412373101,3.18044518500957,-0.643617687838083,area
41,G_pariet_inf-Supramar,Right,6.0075011085101,6.15130129312004,5.29419886040688,-0.713302248103223,area
42,S_precentral-sup-part,Right,3.0586584064078,3.19410227016032,2.66993914614891,-0.388719260258894,area
43,G_and_S_transv_frontopol,Right,4.90063982399582,5.3711149217833,4.00135917509426,-0.899280648901551,area
44,S_interm_prim-Jensen,Right,5.20001564120639,5.47174463213436,4.23394237850459,-0.966073262701796,area
45,S_precentral-inf-part,Left,3.32015201042761,3.48276771738022,3.08978937040155,-0.230362640026057,area
46,G_cingul-Post-ventral,Right,3.06473342096292,3.21986439265836,2.83345488581792,-0.231278535144997,area
47,G_cingul-Post-dorsal,Right,4.54955773061628,4.60094275790378,4.08512704453574,-0.46443068608054,area
48,S_collat_transv_ant,Right,3.50035144359683,3.36175667101764,3.56974519428271,0.0693937506858817,area
49,G_and_S_cingul-Mid-Ant,Right,3.274326086762,3.31266907233521,3.14912677425868,-0.125199312503314,area
50,S_temporal_sup,Right,4.01324159283685,4.01053109279581,3.72971541599224,-0.283526176844617,area
51,G_parietal_sup,Left,3.05577697465728,3.42707406721677,2.29305455670581,-0.76272241795147,area
52,S_pericallosal,Left,5.88148631120229,6.24757743378136,5.14798246588733,-0.733503845314968,area
53,G_Ins_lg_and_S_cent_ins,Right,4.50404288819523,4.45216701747812,4.12571389275915,-0.378328995436084,area
54,S_occipital_ant,Left,3.50222570950965,3.77037366313432,3.07016480706831,-0.432060902441343,area
55,Lat_Fis-ant-Vertical,Right,4.20707520742614,4.45611451731483,3.83195326295521,-0.375121944470937,area
56,G_temp_sup-Lateral,Left,4.72397012476154,4.94357399844439,3.93955483034262,-0.784415294418922,area
57,G_and_S_paracentral,Left,2.87554821828623,3.11662967438113,2.44727963123763,-0.428268587048603,area
58,S_parieto_occipital,Right,3.14491917569722,3.36079082790873,2.61423971943652,-0.530679456260705,area
59,G_and_S_frontomargin,Left,3.48412194832086,3.72778550615122,2.99431754065978,-0.489804407661072,area
60,G_occipital_middle,Right,5.51552212019638,5.72430568267872,4.8198928896688,-0.69562923052758,area
61,Pole_temporal,Left,5.55108773716198,5.63317174941413,4.8374487977794,-0.713638939382586,area
62,G_postcentral,Left,2.91815259063291,3.41300218957445,2.13421763769816,-0.783934952934749,area
63,S_oc-temp_med_and_Lingual,Right,2.67955501771865,2.54335581766461,2.53682120837268,-0.142733809345978,area
64,G_front_sup,Left,3.37425961490284,3.44002975150024,2.88307172059704,-0.491187894305802,area
65,G_orbital,Right,3.94068356153133,4.08358830006952,3.68139557733008,-0.259287984201246,area
66,S_circular_insula_sup,Left,2.9659088854278,2.74911138863884,2.75374893480985,-0.212159950617951,area
67,S_cingul-Marginalis,Left,3.63627044562789,3.80718683596916,3.07046050653902,-0.565809939088878,area
68,G_cuneus,Left,7.71802986250357,8.27987485935855,6.19721694859898,-1.52081291390459,area
69,G_and_S_cingul-Ant,Left,3.70819672821043,3.79958728339455,3.25333787778872,-0.454858850421713,area
70,S_temporal_inf,Left,4.24769622727104,4.33656692761671,3.82012615078863,-0.427570076482412,area
71,S_oc_middle_and_Lunatus,Left,5.00213464544193,5.21804748585942,4.18603070637169,-0.816103939070247,area
72,S_temporal_transverse,Left,2.90034615801695,2.96442531900931,2.33041204909324,-0.569934108923704,area
73,S_oc-temp_lat,Left,6.06145983898489,6.08300229254238,5.12194115849336,-0.93951868049153,area
74,S_front_sup,Left,2.85133937626898,3.00448015168812,2.42571140708559,-0.425627969183389,area
75,S_subparietal,Left,4.28863291498338,4.15629475787462,3.77353279489447,-0.515100120088907,area
76,G_temp_sup-Plan_polar,Left,4.82325296686542,4.88237649295427,4.17964733593198,-0.64360563093344,area
77,G_oc-temp_lat-fusifor,Left,4.6531163312652,4.72611209274292,4.04161440448367,-0.611501926781532,area
78,G_pariet_inf-Angular,Left,5.45596858111481,5.80048326748202,4.34497322918035,-1.11099535193446,area
79,G_occipital_sup,Left,5.72724367034095,6.26094451398483,4.54249246163956,-1.18475120870139,area
80,S_precentral-inf-part,Right,3.14716494839239,3.37065059851162,2.82677514191263,-0.320389806479757,area
81,G_rectus,Left,4.07003988288328,4.20543187747053,3.56724602011736,-0.502793862765919,area
82,S_orbital_lateral,Right,4.52982160514093,5.06391717147246,3.88383878955877,-0.645982815582152,area
83,S_pericallosal,Right,3.85939574548253,4.15923021932512,3.38988601624498,-0.469509729237553,area
84,S_occipital_ant,Right,3.87553807789754,3.81983319591359,3.70109590178316,-0.174442176114383,area
85,G_temporal_inf,Right,4.39441852107752,4.12997328731753,4.1926362067764,-0.201782314301121,area
86,S_orbital_med-olfact,Left,3.6113585189275,3.5861036529652,3.3493088023829,-0.262049716544603,area
87,G_temp_sup-G_T_transv,Right,4.48300582089003,4.40377380060024,4.22822016463493,-0.254785656255104,area
88,S_calcarine,Left,4.73033062415099,5.03660294118367,3.98014550924628,-0.750185114904704,area
89,G_oc-temp_med-Lingual,Right,3.48581658664863,3.48240942728704,3.18919927439193,-0.296617312256702,area
90,G_and_S_frontomargin,Right,4.49398089653921,4.9955392339625,3.81025863581406,-0.683722260725142,area
91,G_and_S_cingul-Mid-Post,Left,3.67319421500478,3.8618889907012,3.34502313001213,-0.328171084992649,area
92,G_front_inf-Opercular,Right,5.11611412139611,5.43568952527735,4.43787961067651,-0.678234510719603,area
93,G_postcentral,Right,6.15417297984151,6.6274766923596,5.04867436581234,-1.10549861402917,area
94,G_and_S_subcentral,Left,3.29546026494134,3.34249938682928,2.89237522472197,-0.403085040219374,area
95,S_front_inf,Right,4.12982165523757,4.43894710347194,3.65396536153567,-0.475856293701897,area
96,G_precentral,Left,2.86088966405395,3.15223195916336,2.4107855767274,-0.450104087326545,area
97,G_front_sup,Right,4.14415064428763,4.32189952864986,3.74406779147311,-0.400082852814513,area
98,G_subcallosal,Right,8.50240794266331,8.67062369368775,7.5421027708161,-0.960305171847212,area
99,S_circular_insula_sup,Right,4.2588073103257,4.37742530972491,3.77507736520903,-0.483729945116669,area
100,S_circular_insula_inf,Left,3.59815017900436,3.72956663563149,3.24514922554368,-0.353000953460682,area
101,G_and_S_occipital_inf,Left,3.06890935058526,3.28506605529353,2.51660589165355,-0.552303458931712,area
102,G_cuneus,Right,3.91901282319049,4.19785984982534,3.05838691304077,-0.860625910149715,area
103,G_front_inf-Triangul,Left,4.01918456653485,4.45467873187613,3.2731028456157,-0.746081720919146,area
104,S_intrapariet_and_P_trans,Left,4.20163653285761,4.40920882456879,3.46702304048195,-0.734613492375658,area
105,S_collat_transv_post,Left,3.37413203104914,3.24676333984694,2.96367875041549,-0.410453280633656,area
106,G_insular_short,Left,6.27941298621287,6.34615435298995,5.54374562429396,-0.735667361918909,area
107,G_temp_sup-Plan_tempo,Left,3.21300945016184,3.43607306523199,2.47599024762117,-0.737019202540675,area
108,S_postcentral,Right,5.0940682197668,5.37119864699062,4.25656446028128,-0.837503759485528,area
109,S_oc-temp_lat,Right,3.74697675701274,3.51626683414282,3.74213341257474,-0.00484334443799384,area
110,S_orbital-H_Shaped,Right,3.44841082297869,3.57759202178356,3.10912514783599,-0.339285675142702,area
111,G_oc-temp_med-Parahip,Left,5.09567856599265,4.94783775782606,4.2052131060862,-0.890465459906445,area
112,G_precuneus,Right,4.20091411548336,4.53021973557085,3.36514756338259,-0.835766552100769,area
113,Lat_Fis-ant-Horizont,Left,5.34805694684781,5.44395152993927,4.72999945558368,-0.61805749126413,area
114,G_front_middle,Right,4.74397956507257,5.09207191948474,4.06400394543269,-0.679975619639871,area
115,G_pariet_inf-Supramar,Left,3.49730424353284,3.6171682332103,3.01845372088019,-0.478850522652647,area
116,S_suborbital,Right,4.7224567713649,4.8993732301891,4.20143165206188,-0.521025119303018,area
117,S_precentral-sup-part,Left,2.00530045161095,2.04901131316899,1.69334695752481,-0.311953494086144,area
118,G_oc-temp_lat-fusifor,Right,4.45840258792261,4.21247567742384,4.56257742269064,0.104174834768031,area
119,S_interm_prim-Jensen,Left,2.52773209095883,2.49598101687318,1.85700601733241,-0.670726073626413,area
120,G_pariet_inf-Angular,Right,4.61484753587872,4.99567416416186,3.66864619480428,-0.946201341074449,area
121,G_occipital_sup,Right,5.44145537401118,5.63861507419944,4.61666557993879,-0.824789794072388,area
122,G_cingul-Post-ventral,Left,5.36924926205706,5.7275380430559,4.41734078809448,-0.951908473962575,area
123,S_collat_transv_ant,Left,6.63634436246606,7.01893938375465,5.73514294751861,-0.901201414947449,area
124,S_temporal_sup,Left,3.96724195273873,4.17034987926469,3.4623722124664,-0.504869740272329,area
125,G_Ins_lg_and_S_cent_ins,Left,5.4620351285934,5.388441614357,4.97550521518945,-0.486529913403956,area
126,G_parietal_sup,Right,4.02588749355495,4.23223831959149,3.38538428490129,-0.640503208653659,area
127,G_front_inf-Orbital,Left,3.56400823026953,3.71275781472221,3.11774944173418,-0.446258788535354,area
128,Pole_occipital,Left,4.7366388751028,5.09188764036375,3.93071870548672,-0.805920169616074,area
129,S_central,Left,1.59432476835643,1.97744437003481,1.07390992287313,-0.520414845483304,area
130,Lat_Fis-ant-Vertical,Left,3.05871183030328,3.02329980110494,2.76952211052843,-0.28918971977485,area
131,S_oc_sup_and_transversal,Left,5.24574344030015,5.56044508674301,4.00131204768262,-1.24443139261753,area
132,G_temp_sup-Lateral,Right,4.6670025927053,4.54585926919862,4.24882792693388,-0.418174665771424,area
133,G_and_S_paracentral,Right,3.69534677225755,4.02308545674547,3.07403835904793,-0.621308413209614,area
134,S_front_middle,Left,3.13578912901925,3.27491776133853,2.60262681385028,-0.533162315168973,area
135,G_precentral,Right,2.67335856973364,3.13068101516668,2.16514390387743,-0.508214665856213,area
136,Pole_temporal,Right,5.2576299505826,5.13984819273444,4.77201001913177,-0.485619931450827,area
137,S_oc-temp_med_and_Lingual,Left,5.68568814072314,5.92619460203519,4.94063987439784,-0.745048266325299,area
138,G_orbital,Left,4.00695359680672,4.15971057414287,3.57495953881618,-0.431994057990542,area
139,Lat_Fis-post,Left,2.32891363586458,2.32445424520481,2.19498725075295,-0.133926385111622,area
140,S_circular_insula_ant,Left,4.16223128026843,4.06807319737902,4.08458262994271,-0.0776486503257274,area
141,S_collat_transv_post,Right,3.13516647624267,3.05947685032728,2.86307372174918,-0.272092754493495,area
142,G_insular_short,Right,3.75633286022199,3.752433175951,3.67038492701417,-0.0859479332078261,area
143,S_cingul-Marginalis,Right,4.0411753553241,4.27692757809641,3.56911362741805,-0.472061727906047,area
144,G_temporal_middle,Left,5.95466233920947,6.18056428988592,5.14498949755788,-0.809672841651583,area
145,Lat_Fis-ant-Horizont,Right,2.64708088497207,2.96964906561445,2.26621718968084,-0.380863695291234,area
146,G_and_S_cingul-Ant,Right,4.21267178387176,4.2779131566236,3.77317010063117,-0.439501683240591,area
147,S_temporal_inf,Right,4.49308674812781,4.30030556627065,4.3483158382934,-0.144770909834411,area
148,S_oc_middle_and_Lunatus,Average,4.78436342894679,4.94190938632214,4.12154669692575,-0.662816732021041,area
149,S_temporal_transverse,Average,4.47357577833802,4.5316654051076,3.97001248357612,-0.503563294761898,area
150,S_front_sup,Average,2.88480977103635,2.95434244206931,2.55775726475906,-0.327052506277285,area
151,S_subparietal,Average,4.03053705926958,4.00457770857501,3.5067544016883,-0.523782657581277,area
152,G_temp_sup-Plan_polar,Average,4.76655864293656,4.70205657943163,4.27652674421962,-0.490031898716939,area
153,G_and_S_transv_frontopol,Average,4.19049549647469,4.61448978211101,3.29224209407648,-0.89825340239821,area
154,G_rectus,Average,5.18854769927303,5.36586267557603,4.57435799197837,-0.614189707294655,area
155,S_orbital_lateral,Average,3.64416914270767,4.3173335472245,3.02637168743168,-0.617797455275989,area
156,G_cingul-Post-dorsal,Average,4.74340332916708,4.8521547316731,4.06217239938258,-0.681230929784508,area
157,G_and_S_cingul-Mid-Ant,Average,3.34721011779266,3.43180356491731,3.17540696050507,-0.171803157287588,area
158,G_front_inf-Orbital,Average,3.56277258593226,3.73953051623033,3.19997698518513,-0.362795600747137,area
159,G_temporal_inf,Average,4.62484368081695,4.53296175601168,4.19851331672487,-0.426330364092078,area
160,Pole_occipital,Average,3.93694680828187,4.25560676866724,3.28646272194548,-0.65048408633639,area
161,S_central,Average,2.81075986876831,3.20356588606248,2.13094978585786,-0.679810082910444,area
162,G_temp_sup-G_T_transv,Average,4.74923007064102,4.84944639720105,4.22087019702033,-0.528359873620686,area
163,S_orbital_med-olfact,Average,3.3381120389103,3.35732713510147,3.08637477873315,-0.251737260177141,area
164,G_oc-temp_med-Lingual,Average,4.37517607870489,4.50907571196889,3.75692199659939,-0.618254082105504,area
165,S_oc_sup_and_transversal,Average,4.35401516444279,4.54769417194805,3.55357551820278,-0.800439646240012,area
166,S_calcarine,Average,4.23228351006756,4.4329564744236,3.54997200087043,-0.682311509197123,area
167,S_front_middle,Average,3.63697828768261,3.81855410573743,3.0901288608444,-0.546849426838215,area
168,S_parieto_occipital,Average,4.17672138155046,4.41532369406118,3.53763425541906,-0.639087126131403,area
169,G_and_S_cingul-Mid-Post,Average,3.48255267461079,3.59913776030126,3.16632766054604,-0.316225014064746,area
170,G_front_inf-Opercular,Average,4.2954401715954,4.54359087179753,3.66968827812161,-0.625751893473789,area
171,S_front_inf,Average,3.9196899719853,4.17793288569016,3.37980879218324,-0.53988117980206,area
172,G_occipital_middle,Average,5.528575166059,5.8093304023968,4.63630682458348,-0.892268341475525,area
173,G_and_S_subcentral,Average,3.75378857808463,3.86420051021451,3.33928914657683,-0.414499431507807,area
174,G_subcallosal,Average,6.3027675188815,6.36819861066099,5.63216196172571,-0.670605557155792,area
175,Lat_Fis-post,Average,2.89358197742893,2.96341615149829,2.68266732770092,-0.210914649728018,area
176,S_circular_insula_ant,Average,3.68089258241357,3.67149522453245,3.69402881870516,0.0131362362915968,area
177,S_circular_insula_inf,Average,3.44204255898316,3.49059325336618,3.22401966784424,-0.218022891138915,area
178,G_and_S_occipital_inf,Average,3.26247694828431,3.40584699293836,2.84488447111102,-0.417592477173292,area
179,G_front_inf-Triangul,Average,4.17967922206526,4.63573300274243,3.48683416526891,-0.692845056796353,area
180,S_intrapariet_and_P_trans,Average,3.40825705687898,3.58736628506755,2.83103875187651,-0.577218305002465,area
181,G_temporal_middle,Average,5.03804160638397,5.07602304088165,4.53660342139604,-0.501438184987934,area
182,S_postcentral,Average,3.65626733871914,3.85494638626309,3.04866880352074,-0.6075985351984,area
183,G_temp_sup-Plan_tempo,Average,3.52028725225241,3.6755538120134,2.85243088269507,-0.667856369557343,area
184,S_orbital-H_Shaped,Average,3.15557656159488,3.26257947728487,2.92393408887502,-0.231642472719862,area
185,G_precuneus,Average,3.72759670045681,3.96417006500432,2.93656163735014,-0.79103506310667,area
186,G_front_middle,Average,4.2592885673537,4.59751226869346,3.555546167787,-0.703742399566693,area
187,G_oc-temp_med-Parahip,Average,5.06876024711266,4.89752016002903,4.37952076093162,-0.689239486181037,area
188,S_suborbital,Average,4.27325982210628,4.47781867696006,3.69093841853573,-0.582321403570551,area
189,G_pariet_inf-Supramar,Average,4.75240267602147,4.88423476316517,4.15632629064354,-0.596076385377934,area
190,S_precentral-sup-part,Average,2.53197942900938,2.62155679166466,2.18164305183686,-0.350336377172519,area
191,S_interm_prim-Jensen,Average,3.86387386608261,3.98386282450377,3.0454741979185,-0.818399668164104,area
192,S_precentral-inf-part,Average,3.23365847941,3.42670915794592,2.95828225615709,-0.275376223252907,area
193,G_cingul-Post-ventral,Average,4.21699134150999,4.47370121785713,3.6253978369562,-0.591593504553786,area
194,S_collat_transv_ant,Average,5.06834790303145,5.19034802738615,4.65244407090066,-0.415903832130784,area
195,S_temporal_sup,Average,3.99024177278779,4.09044048603025,3.59604381422932,-0.394197958558473,area
196,G_parietal_sup,Average,3.54083223410611,3.82965619340413,2.83921942080355,-0.701612813302564,area
197,S_pericallosal,Average,4.87044102834241,5.20340382655324,4.26893424106615,-0.601506787276261,area
198,G_Ins_lg_and_S_cent_ins,Average,4.98303900839432,4.92030431591756,4.5506095539743,-0.432429454420019,area
199,S_occipital_ant,Average,3.6888818937036,3.79510342952395,3.38563035442573,-0.303251539277863,area
200,Lat_Fis-ant-Vertical,Average,3.63289351886471,3.73970715920989,3.30073768674182,-0.332155832122893,area
201,G_temp_sup-Lateral,Average,4.69548635873342,4.7447166338215,4.09419137863825,-0.601294980095173,area
202,G_and_S_paracentral,Average,3.28544749527189,3.5698575655633,2.76065899514278,-0.524788500129108,area
203,G_and_S_frontomargin,Average,3.98905142243003,4.36166237005686,3.40228808823692,-0.586763334193107,area
204,Pole_temporal,Average,5.40435884387229,5.38650997107428,4.80472940845558,-0.599629435416706,area
205,G_postcentral,Average,4.53616278523721,5.02023944096702,3.59144600175525,-0.944716783481961,area
206,S_oc-temp_med_and_Lingual,Average,4.1826215792209,4.2347752098499,3.73873054138526,-0.443891037835638,area
207,G_front_sup,Average,3.75920512959523,3.88096464007505,3.31356975603508,-0.445635373560157,area
208,G_orbital,Average,3.97381857916902,4.12164943710619,3.62817755807313,-0.345641021095894,area
209,S_circular_insula_sup,Average,3.61235809787675,3.56326834918187,3.26441315000944,-0.34794494786731,area
210,S_cingul-Marginalis,Average,3.838722900476,4.04205720703279,3.31978706697853,-0.518935833497462,area
211,G_cuneus,Average,5.81852134284703,6.23886735459194,4.62780193081988,-1.19071941202715,area
212,G_and_S_cingul-Ant,Average,3.96043425604109,4.03875022000907,3.51325398920994,-0.447180266831152,area
213,S_temporal_inf,Average,4.37039148769942,4.31843624694368,4.08422099454101,-0.28617049315841,area
214,S_oc-temp_lat,Average,4.90421829799882,4.7996345633426,4.43203728553405,-0.472181012464763,area
215,G_oc-temp_lat-fusifor,Average,4.5557594595939,4.46929388508338,4.30209591358715,-0.25366354600675,area
216,G_pariet_inf-Angular,Average,5.03540805849677,5.39807871582194,4.00680971199231,-1.02859834650446,area
217,G_occipital_sup,Average,5.58434952217606,5.94977979409214,4.57957902078917,-1.00477050138689,area
218,G_precentral,Average,2.76712411689379,3.14145648716502,2.28796474030242,-0.479159376591379,area
219,S_collat_transv_post,Average,3.25464925364591,3.15312009508711,2.91337623608233,-0.341273017563576,area
220,G_insular_short,Average,5.01787292321743,5.04929376447047,4.60706527565407,-0.410807647563368,area
221,Lat_Fis-ant-Horizont,Average,3.99756891590994,4.20680029777686,3.49810832263226,-0.499460593277682,area
222,S_oc_middle_and_Lunatus,Right,-2.20776724695639,-2.55953323050866,-0.690719456852334,1.51704779010406,curvature
223,S_temporal_transverse,Right,-1.68378336686715,-1.85071878548351,-0.393705949433971,1.29007741743318,curvature
224,S_front_sup,Right,-0.978499692309409,-1.58987365126438,0.547754332650131,1.52625402495954,curvature
225,S_subparietal,Right,-0.896550610306756,-1.11886484119242,0.233411358449115,1.12996196875587,curvature
226,G_temp_sup-Plan_polar,Right,-0.716019186907035,-1.03101665524994,0.913725296196198,1.62974448310323,curvature
227,G_and_S_transv_frontopol,Left,-2.07314185744868,-3.20577036682841,-0.465691195218132,1.60745066223055,curvature
228,G_rectus,Right,-0.605543298795647,-0.737439800650488,0.0589627555161113,0.664506054311758,curvature
229,S_orbital_lateral,Left,-1.15205324307876,-2.03168792585908,-0.0157819618309804,1.13627128124778,curvature
230,G_cingul-Post-dorsal,Left,-2.08008190291021,-2.29978109392464,-0.503683879461716,1.57639802344849,curvature
231,G_and_S_cingul-Mid-Ant,Left,-2.2499020553593,-2.67886303008986,-0.631505698954419,1.61839635640488,curvature
232,G_front_inf-Orbital,Right,-2.45271617924772,-3.22831684984771,-0.63263757157443,1.82007860767329,curvature
233,G_temporal_inf,Left,-2.38958894848901,-2.97099930255712,-0.426795694040451,1.96279325444856,curvature
234,Pole_occipital,Right,-1.96148444254434,-2.27351833617346,-0.683320086524595,1.27816435601974,curvature
235,S_central,Right,-0.617726103933436,-0.629064896830951,-0.124841371300529,0.492884732632907,curvature
236,G_temp_sup-G_T_transv,Left,-0.694307761461771,-1.02168058734456,0.283140353856667,0.977448115318438,curvature
237,S_orbital_med-olfact,Right,-0.628634349648709,-0.623109445449417,-0.0498774643447096,0.578756885303999,curvature
238,G_oc-temp_med-Lingual,Left,-1.14808385169622,-1.39119053756161,-0.0843563182255609,1.06372753347066,curvature
239,S_oc_sup_and_transversal,Right,-1.16688017536836,-1.55700857774448,0.00601485456450815,1.17289502993287,curvature
240,S_calcarine,Right,-1.09605512633492,-1.38063955417127,0.0612558319782296,1.15731095831315,curvature
241,S_front_middle,Right,-0.476170779019895,-0.706508300726196,0.437286447678312,0.913457226698207,curvature
242,S_parieto_occipital,Left,-1.41036034105875,-1.71116584063482,-0.0786420362759295,1.33171830478283,curvature
243,G_and_S_cingul-Mid-Post,Right,-1.34939154043816,-1.72616647522252,-0.222953336208559,1.1264382042296,curvature
244,G_front_inf-Opercular,Left,-0.575102366771316,-1.24051913644973,0.771752097433455,1.34685446420477,curvature
245,S_front_inf,Left,-1.13776650381396,-1.90230334189787,0.237587014142297,1.37535351795625,curvature
246,G_occipital_middle,Left,-1.6018903574477,-2.02826517517426,-0.329544696886721,1.27234566056098,curvature
247,G_and_S_subcentral,Right,-2.01057047711611,-2.58875214081399,-0.668326997000662,1.34224348011545,curvature
248,G_subcallosal,Left,-2.67282742138874,-3.43534706915934,-0.992577775065086,1.68024964632365,curvature
249,Lat_Fis-post,Right,-1.54094593837655,-1.83428146035164,-0.118900486735904,1.42204545164064,curvature
250,S_circular_insula_ant,Right,-0.794829205496559,-1.01325042781765,0.513343822608288,1.30817302810485,curvature
251,S_circular_insula_inf,Right,0.409476924244292,0.0664980029954044,1.76832913785937,1.35885221361508,curvature
252,G_and_S_occipital_inf,Right,-2.41995690710631,-3.08999218525287,-0.71483259170587,1.70512431540044,curvature
253,G_front_inf-Triangul,Right,-0.897567033484757,-1.44644247777445,-0.0351416165610348,0.862425416923722,curvature
254,S_intrapariet_and_P_trans,Right,-0.399022544434705,-0.872640302738584,0.538286669095639,0.937309213530344,curvature
255,G_temporal_middle,Right,-1.96170740667093,-2.54547470630932,0.217308537388538,2.17901594405947,curvature
256,S_postcentral,Left,-1.03291893990105,-1.7100143102041,0.130025753562243,1.16294469346329,curvature
257,G_temp_sup-Plan_tempo,Right,-0.94346346030215,-1.33011739116354,0.239143728995088,1.18260718929724,curvature
258,S_orbital-H_Shaped,Left,-1.95329137180741,-2.51695488664491,0.0776336616701856,2.03092503347759,curvature
259,G_precuneus,Left,-1.184871860726,-1.67565381825899,0.211409581655196,1.3962814423812,curvature
260,G_front_middle,Left,-1.43493812970502,-2.12532478819207,-0.112424282726772,1.32251384697824,curvature
261,G_oc-temp_med-Parahip,Right,-1.76719566012509,-1.72428702860939,-0.274229380366479,1.49296627975861,curvature
262,S_suborbital,Left,-2.24965214087391,-2.98852144831033,-0.638536015443431,1.61111612543048,curvature
263,G_pariet_inf-Supramar,Right,-1.80455555204666,-2.0772607454547,-0.529881601632706,1.27467395041396,curvature
264,S_precentral-sup-part,Right,-0.348909363638449,-0.451874694582576,0.327120064878912,0.676029428517361,curvature
265,G_and_S_transv_frontopol,Right,-2.43194802184948,-2.96020530907651,-1.09479571225391,1.33715230959557,curvature
266,S_interm_prim-Jensen,Right,-1.94916003706746,-2.38036196624099,-0.681482378195831,1.26767765887163,curvature
267,S_precentral-inf-part,Left,-1.45400059292688,-2.13714303105549,0.0863176673108229,1.54031826023771,curvature
268,G_cingul-Post-ventral,Right,-0.986818485310867,-1.23818521983865,0.16803344516459,1.15485193047546,curvature
269,G_cingul-Post-dorsal,Right,-1.72935970782992,-2.09797692631307,-0.438261932798158,1.29109777503176,curvature
